"id"	"label"
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"
"GO:0071637"	"regulation of monocyte chemotactic protein-1 production"
"GO:0071638"	"negative regulation of monocyte chemotactic protein-1 production"
"GO:0071639"	"positive regulation of monocyte chemotactic protein-1 production"
"GO:0071640"	"regulation of macrophage inflammatory protein 1 alpha production"
"GO:0071641"	"negative regulation of macrophage inflammatory protein 1 alpha production"
"GO:0071642"	"positive regulation of macrophage inflammatory protein 1 alpha production"
"GO:0071643"	"regulation of chemokine (C-C motif) ligand 4 production"
"GO:0071644"	"negative regulation of chemokine (C-C motif) ligand 4 production"
"GO:0071645"	"positive regulation of chemokine (C-C motif) ligand 4 production"
"GO:0071646"	"regulation of macrophage inflammatory protein-1 gamma production"
"GO:0071647"	"negative regulation of macrophage inflammatory protein-1 gamma production"
"GO:0071648"	"positive regulation of macrophage inflammatory protein-1 gamma production"
"GO:0071649"	"regulation of chemokine (C-C motif) ligand 5 production"
"GO:0071650"	"negative regulation of chemokine (C-C motif) ligand 5 production"
"GO:0071651"	"positive regulation of chemokine (C-C motif) ligand 5 production"
"GO:0071652"	"regulation of chemokine (C-C motif) ligand 1 production"
"GO:0071653"	"negative regulation of chemokine (C-C motif) ligand 1 production"
"GO:0071654"	"positive regulation of chemokine (C-C motif) ligand 1 production"
"GO:0071658"	"regulation of IP-10 production"
"GO:0071659"	"negative regulation of IP-10 production"
"GO:0071660"	"positive regulation of IP-10 production"
"GO:0071662"	"negative regulation of granzyme B production"
"GO:0071663"	"positive regulation of granzyme B production"
"GO:0150151"	"regulation of interleukin-17A production"
"GO:0150152"	"negative regulation of interleukin-17A production"
"GO:0150153"	"positive regulation of interleukin-17A production"
"GO:1901388"	"regulation of transforming growth factor beta activation"
"GO:1901389"	"negative regulation of transforming growth factor beta activation"
"GO:1901390"	"positive regulation of transforming growth factor beta activation"
"GO:1903884"	"regulation of chemokine (C-C motif) ligand 20 production"
"GO:1903885"	"negative regulation of chemokine (C-C motif) ligand 20 production"
"GO:1903886"	"positive regulation of chemokine (C-C motif) ligand 20 production"
"GO:2000307"	"regulation of tumor necrosis factor (ligand) superfamily member 11 production"
"GO:2000308"	"negative regulation of tumor necrosis factor (ligand) superfamily member 11 production"
"GO:2000309"	"positive regulation of tumor necrosis factor (ligand) superfamily member 11 production"
"GO:2000338"	"regulation of chemokine (C-X-C motif) ligand 1 production"
"GO:2000339"	"negative regulation of chemokine (C-X-C motif) ligand 1 production"
"GO:2000340"	"positive regulation of chemokine (C-X-C motif) ligand 1 production"
"GO:2000341"	"regulation of chemokine (C-X-C motif) ligand 2 production"
"GO:2000342"	"negative regulation of chemokine (C-X-C motif) ligand 2 production"
"GO:2000343"	"positive regulation of chemokine (C-X-C motif) ligand 2 production"
"GO:0002733"	"regulation of myeloid dendritic cell cytokine production"
"GO:0002734"	"negative regulation of myeloid dendritic cell cytokine production"
"GO:0002735"	"positive regulation of myeloid dendritic cell cytokine production"
"GO:0002736"	"regulation of plasmacytoid dendritic cell cytokine production"
"GO:0002737"	"negative regulation of plasmacytoid dendritic cell cytokine production"
"GO:0002738"	"positive regulation of plasmacytoid dendritic cell cytokine production"
"GO:0032765"	"positive regulation of mast cell cytokine production"
"GO:0035744"	"T-helper 1 cell cytokine production"
"GO:0035745"	"T-helper 2 cell cytokine production"
"GO:0060907"	"positive regulation of macrophage cytokine production"
"GO:1901392"	"regulation of transforming growth factor beta1 activation"
"GO:1901393"	"negative regulation of transforming growth factor beta1 activation"
"GO:1901394"	"positive regulation of transforming growth factor beta1 activation"
"GO:1901395"	"regulation of transforming growth factor beta2 activation"
"GO:1901396"	"negative regulation of transforming growth factor beta2 activation"
"GO:1901397"	"positive regulation of transforming growth factor beta2 activation"
"GO:1901398"	"regulation of transforming growth factor beta3 activation"
"GO:1901399"	"negative regulation of transforming growth factor beta3 activation"
"GO:1901400"	"positive regulation of transforming growth factor beta3 activation"
"GO:2000551"	"regulation of T-helper 2 cell cytokine production"
"GO:2000552"	"negative regulation of T-helper 2 cell cytokine production"
"GO:2000553"	"positive regulation of T-helper 2 cell cytokine production"
"GO:2000554"	"regulation of T-helper 1 cell cytokine production"
"GO:2000555"	"negative regulation of T-helper 1 cell cytokine production"
"GO:2000556"	"positive regulation of T-helper 1 cell cytokine production"
"GO:0001909"	"leukocyte mediated cytotoxicity"
"GO:0001788"	"antibody-dependent cellular cytotoxicity"
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"
"GO:0001911"	"negative regulation of leukocyte mediated cytotoxicity"
"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"
"GO:0001913"	"T cell mediated cytotoxicity"
"GO:0042267"	"natural killer cell mediated cytotoxicity"
"GO:0070942"	"neutrophil mediated cytotoxicity"
"GO:0090634"	"microglial cell mediated cytotoxicity"
"GO:0001813"	"regulation of antibody-dependent cellular cytotoxicity"
"GO:0001814"	"negative regulation of antibody-dependent cellular cytotoxicity"
"GO:0001815"	"positive regulation of antibody-dependent cellular cytotoxicity"
"GO:0001914"	"regulation of T cell mediated cytotoxicity"
"GO:0001915"	"negative regulation of T cell mediated cytotoxicity"
"GO:0001916"	"positive regulation of T cell mediated cytotoxicity"
"GO:0002419"	"T cell mediated cytotoxicity directed against tumor cell target"
"GO:0002420"	"natural killer cell mediated cytotoxicity directed against tumor cell target"
"GO:0042269"	"regulation of natural killer cell mediated cytotoxicity"
"GO:0043316"	"cytotoxic T cell degranulation"
"GO:0043320"	"natural killer cell degranulation"
"GO:0045953"	"negative regulation of natural killer cell mediated cytotoxicity"
"GO:0045954"	"positive regulation of natural killer cell mediated cytotoxicity"
"GO:0070943"	"neutrophil-mediated killing of symbiont cell"
"GO:0070948"	"regulation of neutrophil mediated cytotoxicity"
"GO:0070954"	"negative regulation of neutrophil mediated cytotoxicity"
"GO:0070960"	"positive regulation of neutrophil mediated cytotoxicity"
"GO:1904149"	"regulation of microglial cell mediated cytotoxicity"
"GO:1904150"	"negative regulation of microglial cell mediated cytotoxicity"
"GO:1904151"	"positive regulation of microglial cell mediated cytotoxicity"
"GO:0002852"	"regulation of T cell mediated cytotoxicity directed against tumor cell target"
"GO:0002853"	"negative regulation of T cell mediated cytotoxicity directed against tumor cell target"
"GO:0002854"	"positive regulation of T cell mediated cytotoxicity directed against tumor cell target"
"GO:0002858"	"regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"
"GO:0002859"	"negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"
"GO:0002860"	"positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"
"GO:0042270"	"protection from natural killer cell mediated cytotoxicity"
"GO:0042271"	"susceptibility to natural killer cell mediated cytotoxicity"
"GO:0043317"	"regulation of cytotoxic T cell degranulation"
"GO:0043318"	"negative regulation of cytotoxic T cell degranulation"
"GO:0043319"	"positive regulation of cytotoxic T cell degranulation"
"GO:0043321"	"regulation of natural killer cell degranulation"
"GO:0043322"	"negative regulation of natural killer cell degranulation"
"GO:0043323"	"positive regulation of natural killer cell degranulation"
"GO:0060370"	"susceptibility to T cell mediated cytotoxicity"
"GO:0070944"	"neutrophil-mediated killing of bacterium"
"GO:0070947"	"neutrophil-mediated killing of fungus"
"GO:0070949"	"regulation of neutrophil mediated killing of symbiont cell"
"GO:0070955"	"negative regulation of neutrophil mediated killing of symbiont cell"
"GO:0070961"	"positive regulation of neutrophil mediated killing of symbiont cell"
"GO:0070945"	"neutrophil-mediated killing of gram-negative bacterium"
"GO:0070946"	"neutrophil-mediated killing of gram-positive bacterium"
"GO:0070950"	"regulation of neutrophil mediated killing of bacterium"
"GO:0070953"	"regulation of neutrophil mediated killing of fungus"
"GO:0070956"	"negative regulation of neutrophil mediated killing of bacterium"
"GO:0070959"	"negative regulation of neutrophil mediated killing of fungus"
"GO:0070962"	"positive regulation of neutrophil mediated killing of bacterium"
"GO:0070965"	"positive regulation of neutrophil mediated killing of fungus"
"GO:0070951"	"regulation of neutrophil mediated killing of gram-negative bacterium"
"GO:0070952"	"regulation of neutrophil mediated killing of gram-positive bacterium"
"GO:0070957"	"negative regulation of neutrophil mediated killing of gram-negative bacterium"
"GO:0070958"	"negative regulation of neutrophil mediated killing of gram-positive bacterium"
"GO:0070963"	"positive regulation of neutrophil mediated killing of gram-negative bacterium"
"GO:0070964"	"positive regulation of neutrophil mediated killing of gram-positive bacterium"
"GO:0001923"	"B-1 B cell differentiation"
"GO:0001924"	"regulation of B-1 B cell differentiation"
"GO:0001925"	"negative regulation of B-1 B cell differentiation"
"GO:0001926"	"positive regulation of B-1 B cell differentiation"
"GO:0002336"	"B-1 B cell lineage commitment"
"GO:0002337"	"B-1a B cell differentiation"
"GO:0002338"	"B-1b B cell differentiation"
"GO:0001945"	"lymph vessel development"
"GO:0036303"	"lymph vessel morphogenesis"
"GO:0060836"	"lymphatic endothelial cell differentiation"
"GO:0001946"	"lymphangiogenesis"
"GO:0060838"	"lymphatic endothelial cell fate commitment"
"GO:0060851"	"vascular endothelial growth factor receptor signaling pathway involved in lymphatic endothelial cell fate commitment"
"GO:0060854"	"branching involved in lymph vessel morphogenesis"
"GO:1901490"	"regulation of lymphangiogenesis"
"GO:1901491"	"negative regulation of lymphangiogenesis"
"GO:1901492"	"positive regulation of lymphangiogenesis"
"GO:0002158"	"osteoclast proliferation"
"GO:0090289"	"regulation of osteoclast proliferation"
"GO:0090290"	"positive regulation of osteoclast proliferation"
"GO:0090291"	"negative regulation of osteoclast proliferation"
"GO:0002228"	"natural killer cell mediated immunity"
"GO:0002423"	"natural killer cell mediated immune response to tumor cell"
"GO:0002715"	"regulation of natural killer cell mediated immunity"
"GO:0002716"	"negative regulation of natural killer cell mediated immunity"
"GO:0002717"	"positive regulation of natural killer cell mediated immunity"
"GO:0002855"	"regulation of natural killer cell mediated immune response to tumor cell"
"GO:0002856"	"negative regulation of natural killer cell mediated immune response to tumor cell"
"GO:0002857"	"positive regulation of natural killer cell mediated immune response to tumor cell"
"GO:0002274"	"myeloid leukocyte activation"
"GO:0002275"	"myeloid cell activation involved in immune response"
"GO:0036230"	"granulocyte activation"
"GO:0042116"	"macrophage activation"
"GO:0042117"	"monocyte activation"
"GO:0045576"	"mast cell activation"
"GO:0001774"	"microglial cell activation"
"GO:0002276"	"basophil activation involved in immune response"
"GO:0002278"	"eosinophil activation involved in immune response"
"GO:0002279"	"mast cell activation involved in immune response"
"GO:0002280"	"monocyte activation involved in immune response"
"GO:0002281"	"macrophage activation involved in immune response"
"GO:0002283"	"neutrophil activation involved in immune response"
"GO:0033003"	"regulation of mast cell activation"
"GO:0033004"	"negative regulation of mast cell activation"
"GO:0033005"	"positive regulation of mast cell activation"
"GO:0042119"	"neutrophil activation"
"GO:0043030"	"regulation of macrophage activation"
"GO:0043031"	"negative regulation of macrophage activation"
"GO:0043032"	"positive regulation of macrophage activation"
"GO:0043307"	"eosinophil activation"
"GO:0045575"	"basophil activation"
"GO:0150102"	"negative regulation of monocyte activation"
"GO:0002282"	"microglial cell activation involved in immune response"
"GO:0002561"	"basophil degranulation"
"GO:0033006"	"regulation of mast cell activation involved in immune response"
"GO:0033007"	"negative regulation of mast cell activation involved in immune response"
"GO:0033008"	"positive regulation of mast cell activation involved in immune response"
"GO:0038097"	"positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway"
"GO:0043303"	"mast cell degranulation"
"GO:0043308"	"eosinophil degranulation"
"GO:0043312"	"neutrophil degranulation"
"GO:1902563"	"regulation of neutrophil activation"
"GO:1902564"	"negative regulation of neutrophil activation"
"GO:1902565"	"positive regulation of neutrophil activation"
"GO:1902566"	"regulation of eosinophil activation"
"GO:1902567"	"negative regulation of eosinophil activation"
"GO:1902568"	"positive regulation of eosinophil activation"
"GO:1903978"	"regulation of microglial cell activation"
"GO:1903979"	"negative regulation of microglial cell activation"
"GO:1903980"	"positive regulation of microglial cell activation"
"GO:0002552"	"serotonin secretion by mast cell"
"GO:0002553"	"histamine secretion by mast cell"
"GO:0002556"	"serotonin secretion by basophil"
"GO:0002557"	"histamine secretion by basophil"
"GO:0043304"	"regulation of mast cell degranulation"
"GO:0043305"	"negative regulation of mast cell degranulation"
"GO:0043306"	"positive regulation of mast cell degranulation"
"GO:0043309"	"regulation of eosinophil degranulation"
"GO:0043310"	"negative regulation of eosinophil degranulation"
"GO:0043311"	"positive regulation of eosinophil degranulation"
"GO:0043313"	"regulation of neutrophil degranulation"
"GO:0043314"	"negative regulation of neutrophil degranulation"
"GO:0043315"	"positive regulation of neutrophil degranulation"
"GO:1903581"	"regulation of basophil degranulation"
"GO:1903582"	"negative regulation of basophil degranulation"
"GO:1903583"	"positive regulation of basophil degranulation"
"GO:0035895"	"modulation of mast cell degranulation in other organism"
"GO:0035896"	"positive regulation of mast cell degranulation in other organism"
"GO:1903593"	"regulation of histamine secretion by mast cell"
"GO:1903594"	"negative regulation of histamine secretion by mast cell"
"GO:1903595"	"positive regulation of histamine secretion by mast cell"
"GO:0002314"	"germinal center B cell differentiation"
"GO:0002315"	"marginal zone B cell differentiation"
"GO:0002316"	"follicular B cell differentiation"
"GO:0002317"	"plasma cell differentiation"
"GO:1900098"	"regulation of plasma cell differentiation"
"GO:1900099"	"negative regulation of plasma cell differentiation"
"GO:1900100"	"positive regulation of plasma cell differentiation"
"GO:0002319"	"memory B cell differentiation"
"GO:0002327"	"immature B cell differentiation"
"GO:0002329"	"pre-B cell differentiation"
"GO:0002332"	"transitional stage B cell differentiation"
"GO:0002330"	"pre-B cell receptor expression"
"GO:0002331"	"pre-B cell allelic exclusion"
"GO:0002333"	"transitional one stage B cell differentiation"
"GO:0002334"	"transitional two stage B cell differentiation"
"GO:0002335"	"mature B cell differentiation"
"GO:0002313"	"mature B cell differentiation involved in immune response"
"GO:0002339"	"B cell selection"
"GO:0002340"	"central B cell selection"
"GO:0002343"	"peripheral B cell selection"
"GO:0002346"	"B cell positive selection"
"GO:0002352"	"B cell negative selection"
"GO:0002341"	"central B cell anergy"
"GO:0002344"	"B cell affinity maturation"
"GO:0002348"	"central B cell positive selection"
"GO:0002350"	"peripheral B cell positive selection"
"GO:0002354"	"central B cell negative selection"
"GO:0002356"	"peripheral B cell negative selection"
"GO:0002205"	"somatic hypermutation of immunoglobulin genes involved in immune response"
"GO:0002914"	"regulation of central B cell anergy"
"GO:0002915"	"negative regulation of central B cell anergy"
"GO:0002916"	"positive regulation of central B cell anergy"
"GO:0002358"	"B cell homeostatic proliferation"
"GO:0002359"	"B-1 B cell proliferation"
"GO:0002376"	"immune system process"
"GO:0002200"	"somatic diversification of immune receptors"
"GO:0002252"	"immune effector process"
"GO:0002253"	"activation of immune response"
"GO:0002262"	"myeloid cell homeostasis"
"GO:0002404"	"antigen sampling in mucosal-associated lymphoid tissue"
"GO:0002440"	"production of molecular mediator of immune response"
"GO:0002507"	"tolerance induction"
"GO:0002520"	"immune system development"
"GO:0002682"	"regulation of immune system process"
"GO:0002683"	"negative regulation of immune system process"
"GO:0002684"	"positive regulation of immune system process"
"GO:0006955"	"immune response"
"GO:0019882"	"antigen processing and presentation"
"GO:0031294"	"lymphocyte costimulation"
"GO:0035172"	"hemocyte proliferation"
"GO:0042386"	"hemocyte differentiation"
"GO:0045058"	"T cell selection"
"GO:0045321"	"leukocyte activation"
"GO:0050900"	"leukocyte migration"
"GO:0090713"	"immunological memory process"
"GO:0002201"	"somatic diversification of DSCAM-based immune receptors"
"GO:0002202"	"somatic diversification of variable lymphocyte receptors of jawless fish"
"GO:0002218"	"activation of innate immune response"
"GO:0002249"	"lymphocyte anergy"
"GO:0002250"	"adaptive immune response"
"GO:0002251"	"organ or tissue specific immune response"
"GO:0002263"	"cell activation involved in immune response"
"GO:0002269"	"leukocyte activation involved in inflammatory response"
"GO:0002270"	"plasmacytoid dendritic cell activation"
"GO:0002366"	"leukocyte activation involved in immune response"
"GO:0002377"	"immunoglobulin production"
"GO:0002387"	"immune response in gut-associated lymphoid tissue"
"GO:0002405"	"antigen sampling by dendritic cells in mucosal-associated lymphoid tissue"
"GO:0002406"	"antigen sampling by M cells in mucosal-associated lymphoid tissue"
"GO:0002418"	"immune response to tumor cell"
"GO:0002432"	"granuloma formation"
"GO:0002433"	"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis"
"GO:0002434"	"immune complex clearance"
"GO:0002437"	"inflammatory response to antigenic stimulus"
"GO:0002443"	"leukocyte mediated immunity"
"GO:0002450"	"B cell antigen processing and presentation"
"GO:0002457"	"T cell antigen processing and presentation"
"GO:0002461"	"tolerance induction dependent upon immune response"
"GO:0002468"	"dendritic cell antigen processing and presentation"
"GO:0002471"	"monocyte antigen processing and presentation"
"GO:0002472"	"macrophage antigen processing and presentation"
"GO:0002473"	"non-professional antigen presenting cell antigen processing and presentation"
"GO:0002475"	"antigen processing and presentation via MHC class Ib"
"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"GO:0002508"	"central tolerance induction"
"GO:0002513"	"tolerance induction to self antigen"
"GO:0002514"	"B cell tolerance induction"
"GO:0002517"	"T cell tolerance induction"
"GO:0002519"	"natural killer cell tolerance induction"
"GO:0002522"	"leukocyte migration involved in immune response"
"GO:0002523"	"leukocyte migration involved in inflammatory response"
"GO:0002562"	"somatic diversification of immune receptors via germline recombination within a single locus"
"GO:0002563"	"somatic diversification of immune receptors via alternate splicing"
"GO:0002565"	"somatic diversification of immune receptors via gene conversion"
"GO:0002566"	"somatic diversification of immune receptors via somatic mutation"
"GO:0002567"	"somatic diversification of FREP-based immune receptors"
"GO:0002568"	"somatic diversification of T cell receptor genes"
"GO:0002569"	"somatic diversification of immune receptors by N region addition"
"GO:0002577"	"regulation of antigen processing and presentation"
"GO:0002578"	"negative regulation of antigen processing and presentation"
"GO:0002579"	"positive regulation of antigen processing and presentation"
"GO:0002643"	"regulation of tolerance induction"
"GO:0002644"	"negative regulation of tolerance induction"
"GO:0002645"	"positive regulation of tolerance induction"
"GO:0002679"	"respiratory burst involved in defense response"
"GO:0002685"	"regulation of leukocyte migration"
"GO:0002686"	"negative regulation of leukocyte migration"
"GO:0002687"	"positive regulation of leukocyte migration"
"GO:0002694"	"regulation of leukocyte activation"
"GO:0002695"	"negative regulation of leukocyte activation"
"GO:0002696"	"positive regulation of leukocyte activation"
"GO:0002697"	"regulation of immune effector process"
"GO:0002698"	"negative regulation of immune effector process"
"GO:0002699"	"positive regulation of immune effector process"
"GO:0002700"	"regulation of production of molecular mediator of immune response"
"GO:0002701"	"negative regulation of production of molecular mediator of immune response"
"GO:0002702"	"positive regulation of production of molecular mediator of immune response"
"GO:0002745"	"antigen processing and presentation initiated by receptor mediated uptake of antigen"
"GO:0002746"	"antigen processing and presentation following pinocytosis"
"GO:0002747"	"antigen processing and presentation following phagocytosis"
"GO:0002757"	"immune response-activating signal transduction"
"GO:0002775"	"antimicrobial peptide production"
"GO:0006956"	"complement activation"
"GO:0006959"	"humoral immune response"
"GO:0007516"	"hemocyte development"
"GO:0008228"	"opsonization"
"GO:0009864"	"induced systemic resistance, jasmonic acid mediated signaling pathway"
"GO:0009866"	"induced systemic resistance, ethylene mediated signaling pathway"
"GO:0010931"	"macrophage tolerance induction"
"GO:0016445"	"somatic diversification of immunoglobulins"
"GO:0019883"	"antigen processing and presentation of endogenous antigen"
"GO:0019884"	"antigen processing and presentation of exogenous antigen"
"GO:0030595"	"leukocyte chemotaxis"
"GO:0031295"	"T cell costimulation"
"GO:0031296"	"B cell costimulation"
"GO:0034101"	"erythrocyte homeostasis"
"GO:0034107"	"negative regulation of erythrocyte clearance"
"GO:0034108"	"positive regulation of erythrocyte clearance"
"GO:0035010"	"encapsulation of foreign target"
"GO:0035163"	"embryonic hemocyte differentiation"
"GO:0035168"	"larval lymph gland hemocyte differentiation"
"GO:0035206"	"regulation of hemocyte proliferation"
"GO:0035207"	"negative regulation of hemocyte proliferation"
"GO:0035208"	"positive regulation of hemocyte proliferation"
"GO:0035746"	"granzyme A production"
"GO:0035944"	"perforin production"
"GO:0036262"	"granulysin production"
"GO:0042092"	"type 2 immune response"
"GO:0042387"	"plasmatocyte differentiation"
"GO:0042688"	"crystal cell differentiation"
"GO:0043299"	"leukocyte degranulation"
"GO:0043366"	"beta selection"
"GO:0043368"	"positive T cell selection"
"GO:0043383"	"negative T cell selection"
"GO:0045061"	"thymic T cell selection"
"GO:0045062"	"extrathymic T cell selection"
"GO:0045123"	"cellular extravasation"
"GO:0045610"	"regulation of hemocyte differentiation"
"GO:0045611"	"negative regulation of hemocyte differentiation"
"GO:0045612"	"positive regulation of hemocyte differentiation"
"GO:0046649"	"lymphocyte activation"
"GO:0048002"	"antigen processing and presentation of peptide antigen"
"GO:0048534"	"hematopoietic or lymphoid organ development"
"GO:0050776"	"regulation of immune response"
"GO:0050777"	"negative regulation of immune response"
"GO:0050778"	"positive regulation of immune response"
"GO:0050858"	"negative regulation of antigen receptor-mediated signaling pathway"
"GO:0050902"	"leukocyte adhesive activation"
"GO:0050904"	"diapedesis"
"GO:0071613"	"granzyme B production"
"GO:0071674"	"mononuclear cell migration"
"GO:0072573"	"tolerance induction to lipopolysaccharide"
"GO:0075528"	"modulation by virus of host immune response"
"GO:0090323"	"prostaglandin secretion involved in immune response"
"GO:0090714"	"innate immunity memory response"
"GO:0090715"	"immunological memory formation process"
"GO:0090716"	"adaptive immune memory response"
"GO:0097529"	"myeloid leukocyte migration"
"GO:0098542"	"defense response to other organism"
"GO:1902615"	"immune response involved in response to exogenous dsRNA"
"GO:1903706"	"regulation of hemopoiesis"
"GO:1903707"	"negative regulation of hemopoiesis"
"GO:1903708"	"positive regulation of hemopoiesis"
"GO:2000524"	"negative regulation of T cell costimulation"
"GO:0001771"	"immunological synapse formation"
"GO:0001867"	"complement activation, lectin pathway"
"GO:0001905"	"activation of membrane attack complex"
"GO:0002206"	"gene conversion of immunoglobulin genes"
"GO:0002208"	"somatic diversification of immunoglobulins involved in immune response"
"GO:0002213"	"defense response to insect"
"GO:0002215"	"defense response to nematode"
"GO:0002225"	"positive regulation of antimicrobial peptide production"
"GO:0002229"	"defense response to oomycetes"
"GO:0002232"	"leukocyte chemotaxis involved in inflammatory response"
"GO:0002233"	"leukocyte chemotaxis involved in immune response"
"GO:0002242"	"defense response to parasitic plant"
"GO:0002264"	"endothelial cell activation involved in immune response"
"GO:0002265"	"astrocyte activation involved in immune response"
"GO:0002267"	"follicular dendritic cell activation involved in immune response"
"GO:0002271"	"plasmacytoid dendritic cell activation involved in immune response"
"GO:0002273"	"plasmacytoid dendritic cell differentiation"
"GO:0002285"	"lymphocyte activation involved in immune response"
"GO:0002381"	"immunoglobulin production involved in immunoglobulin-mediated immune response"
"GO:0002383"	"immune response in brain or nervous system"
"GO:0002384"	"hepatic immune response"
"GO:0002385"	"mucosal immune response"
"GO:0002388"	"immune response in Peyer's patch"
"GO:0002394"	"tolerance induction in gut-associated lymphoid tissue"
"GO:0002395"	"immune response in nasopharyngeal-associated lymphoid tissue"
"GO:0002407"	"dendritic cell chemotaxis"
"GO:0002408"	"myeloid dendritic cell chemotaxis"
"GO:0002412"	"antigen transcytosis by M cells in mucosal-associated lymphoid tissue"
"GO:0002413"	"tolerance induction to tumor cell"
"GO:0002417"	"B cell antigen processing and presentation mediated by B cell receptor uptake of antigen"
"GO:0002421"	"B cell antigen processing and presentation following pinocytosis"
"GO:0002424"	"T cell mediated immune response to tumor cell"
"GO:0002428"	"antigen processing and presentation of peptide antigen via MHC class Ib"
"GO:0002429"	"immune response-activating cell surface receptor signaling pathway"
"GO:0002435"	"immune complex clearance by erythrocytes"
"GO:0002436"	"immune complex clearance by monocytes and macrophages"
"GO:0002438"	"acute inflammatory response to antigenic stimulus"
"GO:0002439"	"chronic inflammatory response to antigenic stimulus"
"GO:0002444"	"myeloid leukocyte mediated immunity"
"GO:0002449"	"lymphocyte mediated immunity"
"GO:0002451"	"peripheral B cell tolerance induction"
"GO:0002455"	"humoral immune response mediated by circulating immunoglobulin"
"GO:0002458"	"peripheral T cell tolerance induction"
"GO:0002459"	"adaptive immune response based on somatic recombination of immune receptors built from leucine-rich repeat domains"
"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"GO:0002462"	"tolerance induction to nonself antigen"
"GO:0002463"	"central tolerance induction to nonself antigen"
"GO:0002465"	"peripheral tolerance induction"
"GO:0002466"	"peripheral tolerance induction to self antigen"
"GO:0002469"	"myeloid dendritic cell antigen processing and presentation"
"GO:0002470"	"plasmacytoid dendritic cell antigen processing and presentation"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"
"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"
"GO:0002483"	"antigen processing and presentation of endogenous peptide antigen"
"GO:0002495"	"antigen processing and presentation of peptide antigen via MHC class II"
"GO:0002496"	"proteolysis associated with antigen processing and presentation"
"GO:0002501"	"peptide antigen assembly with MHC protein complex"
"GO:0002505"	"antigen processing and presentation of polysaccharide antigen via MHC class II"
"GO:0002509"	"central tolerance induction to self antigen"
"GO:0002510"	"central B cell tolerance induction"
"GO:0002512"	"central T cell tolerance induction"
"GO:0002515"	"B cell anergy"
"GO:0002536"	"respiratory burst involved in inflammatory response"
"GO:0002548"	"monocyte chemotaxis"
"GO:0002551"	"mast cell chemotaxis"
"GO:0002564"	"alternate splicing of immunoglobulin genes"
"GO:0002570"	"somatic diversification of immunoglobulin genes by N region addition"
"GO:0002571"	"somatic diversification of T cell receptor genes by N region addition"
"GO:0002580"	"regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"GO:0002581"	"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"GO:0002582"	"positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"GO:0002583"	"regulation of antigen processing and presentation of peptide antigen"
"GO:0002584"	"negative regulation of antigen processing and presentation of peptide antigen"
"GO:0002585"	"positive regulation of antigen processing and presentation of peptide antigen"
"GO:0002592"	"regulation of antigen processing and presentation via MHC class Ib"
"GO:0002593"	"negative regulation of antigen processing and presentation via MHC class Ib"
"GO:0002594"	"positive regulation of antigen processing and presentation via MHC class Ib"
"GO:0002604"	"regulation of dendritic cell antigen processing and presentation"
"GO:0002605"	"negative regulation of dendritic cell antigen processing and presentation"
"GO:0002606"	"positive regulation of dendritic cell antigen processing and presentation"
"GO:0002613"	"regulation of monocyte antigen processing and presentation"
"GO:0002614"	"negative regulation of monocyte antigen processing and presentation"
"GO:0002615"	"positive regulation of monocyte antigen processing and presentation"
"GO:0002616"	"regulation of macrophage antigen processing and presentation"
"GO:0002617"	"negative regulation of macrophage antigen processing and presentation"
"GO:0002618"	"positive regulation of macrophage antigen processing and presentation"
"GO:0002619"	"regulation of non-professional antigen presenting cell antigen processing and presentation"
"GO:0002620"	"negative regulation of non-professional antigen presenting cell antigen processing and presentation"
"GO:0002621"	"positive regulation of non-professional antigen presenting cell antigen processing and presentation"
"GO:0002622"	"regulation of B cell antigen processing and presentation"
"GO:0002623"	"negative regulation of B cell antigen processing and presentation"
"GO:0002624"	"positive regulation of B cell antigen processing and presentation"
"GO:0002625"	"regulation of T cell antigen processing and presentation"
"GO:0002626"	"negative regulation of T cell antigen processing and presentation"
"GO:0002627"	"positive regulation of T cell antigen processing and presentation"
"GO:0002631"	"regulation of granuloma formation"
"GO:0002632"	"negative regulation of granuloma formation"
"GO:0002633"	"positive regulation of granuloma formation"
"GO:0002637"	"regulation of immunoglobulin production"
"GO:0002638"	"negative regulation of immunoglobulin production"
"GO:0002639"	"positive regulation of immunoglobulin production"
"GO:0002646"	"regulation of central tolerance induction"
"GO:0002647"	"negative regulation of central tolerance induction"
"GO:0002648"	"positive regulation of central tolerance induction"
"GO:0002649"	"regulation of tolerance induction to self antigen"
