"id"	"label"
"UBERON:0002124"	"medulla of thymus"
"UBERON:0003987"	"Hassall's corpuscle"
"UBERON:0002125"	"thymus lobule"
"UBERON:0003988"	"thymus corticomedullary boundary"
"UBERON:0003846"	"thymus epithelium"
"UBERON:0004791"	"thymus trabecula"
"UBERON:0005483"	"thymus lobe"
"UBERON:0005457"	"left thymus lobe"
"UBERON:0005469"	"right thymus lobe"
"UBERON:0009114"	"cervical thymus"
"UBERON:0018244"	"superficial cervical thymus"
"UBERON:0018245"	"deep cervical thymus"
"UBERON:0009115"	"thoracic thymus"
"UBERON:0002371"	"bone marrow"
"CL:1001610"	"bone marrow hematopoietic cell"
"CL:0000557"	"granulocyte monocyte progenitor cell"
"CL:0002001"	"CD34-positive, CD38-positive granulocyte monocyte progenitor"
"CL:0002002"	"Kit-positive granulocyte monocyte progenitor"
"CL:0002092"	"bone marrow cell"
"CL:0002240"	"marrow fibroblast"
"CL:0002540"	"mesenchymal stem cell of the bone marrow"
"CL:2000079"	"mesenchymal stem cell of femoral bone marrow"
"CL:0010001"	"stromal cell of bone marrow"
"UBERON:0000332"	"yellow bone marrow"
"UBERON:0000361"	"red bone marrow"
"UBERON:8410079"	"red bone marrow of iliac crest"
"UBERON:8410080"	"red bone marrow of sternum"
"UBERON:0007195"	"stroma of bone marrow"
"UBERON:0005057"	"immune organ"
"UBERON:0009102"	"supraneural body"
"UBERON:0009116"	"thymoid"
"UBERON:0010014"	"epigonal organ"
"UBERON:0013119"	"haemal node"
"UBERON:8480039"	"Oka organ"
"UBERON:0005562"	"thymus primordium"
"UBERON:0008817"	"thymus primordium endoderm"
