"id"	"label"
"GO:0051964"	"negative regulation of synapse assembly"
"GO:0051965"	"positive regulation of synapse assembly"
"GO:0060384"	"innervation"
"GO:0060386"	"synapse assembly involved in innervation"
"GO:0060856"	"establishment of blood-brain barrier"
"GO:0060945"	"cardiac neuron differentiation"
"GO:0061549"	"sympathetic ganglion development"
"GO:0061550"	"cranial ganglion development"
"GO:0061552"	"ganglion morphogenesis"
"GO:0061553"	"ganglion maturation"
"GO:0090125"	"cell-cell adhesion involved in synapse maturation"
"GO:0090126"	"protein-containing complex assembly involved in synapse maturation"
"GO:0090128"	"regulation of synapse maturation"
"GO:0090129"	"positive regulation of synapse maturation"
"GO:0099054"	"presynapse assembly"
"GO:0099068"	"postsynapse assembly"
"GO:0150064"	"vertebrate eye-specific patterning"
"GO:1901166"	"neural crest cell migration involved in autonomic nervous system development"
"GO:1904861"	"excitatory synapse assembly"
"GO:1904862"	"inhibitory synapse assembly"
"GO:1905492"	"positive regulation of branching morphogenesis of a nerve"
"GO:1990791"	"dorsal root ganglion development"
"GO:2000167"	"regulation of planar cell polarity pathway involved in neural tube closure"
"GO:2000172"	"regulation of branching morphogenesis of a nerve"
"GO:2000173"	"negative regulation of branching morphogenesis of a nerve"
"GO:2000297"	"negative regulation of synapse maturation"
"GO:0002052"	"positive regulation of neuroblast proliferation"
"GO:0007371"	"ventral midline determination"
"GO:0007405"	"neuroblast proliferation"
"GO:0007406"	"negative regulation of neuroblast proliferation"
"GO:0007407"	"neuroblast activation"
"GO:0008347"	"glial cell migration"
"GO:0008582"	"regulation of synaptic assembly at neuromuscular junction"
"GO:0010001"	"glial cell differentiation"
"GO:0014002"	"astrocyte development"
"GO:0014003"	"oligodendrocyte development"
"GO:0014005"	"microglia development"
"GO:0014006"	"regulation of microglia differentiation"
"GO:0014007"	"negative regulation of microglia differentiation"
"GO:0014008"	"positive regulation of microglia differentiation"
"GO:0014009"	"glial cell proliferation"
"GO:0014013"	"regulation of gliogenesis"
"GO:0014014"	"negative regulation of gliogenesis"
"GO:0014015"	"positive regulation of gliogenesis"
"GO:0014016"	"neuroblast differentiation"
"GO:0014020"	"primary neural tube formation"
"GO:0014021"	"secondary neural tube formation"
"GO:0014038"	"regulation of Schwann cell differentiation"
"GO:0014039"	"negative regulation of Schwann cell differentiation"
"GO:0014040"	"positive regulation of Schwann cell differentiation"
"GO:0014044"	"Schwann cell development"
"GO:0014045"	"establishment of endothelial blood-brain barrier"
"GO:0016319"	"mushroom body development"
"GO:0021508"	"floor plate formation"
"GO:0021509"	"roof plate formation"
"GO:0021511"	"spinal cord patterning"
"GO:0021514"	"ventral spinal cord interneuron differentiation"
"GO:0021515"	"cell differentiation in spinal cord"
"GO:0021516"	"dorsal spinal cord development"
"GO:0021517"	"ventral spinal cord development"
"GO:0021522"	"spinal cord motor neuron differentiation"
"GO:0021527"	"spinal cord association neuron differentiation"
"GO:0021528"	"commissural neuron differentiation in spinal cord"
"GO:0021529"	"spinal cord oligodendrocyte cell differentiation"
"GO:0021553"	"olfactory nerve development"
"GO:0021554"	"optic nerve development"
"GO:0021556"	"central nervous system formation"
"GO:0021557"	"oculomotor nerve development"
"GO:0021558"	"trochlear nerve development"
"GO:0021559"	"trigeminal nerve development"
"GO:0021560"	"abducens nerve development"
"GO:0021561"	"facial nerve development"
"GO:0021562"	"vestibulocochlear nerve development"
"GO:0021563"	"glossopharyngeal nerve development"
"GO:0021564"	"vagus nerve development"
"GO:0021565"	"accessory nerve development"
"GO:0021566"	"hypoglossal nerve development"
"GO:0021578"	"hindbrain maturation"
"GO:0021591"	"ventricular system development"
"GO:0021597"	"central nervous system structural organization"
"GO:0021602"	"cranial nerve morphogenesis"
"GO:0021605"	"cranial nerve maturation"
"GO:0021701"	"cerebellar Golgi cell differentiation"
"GO:0021702"	"cerebellar Purkinje cell differentiation"
"GO:0021707"	"cerebellar granule cell differentiation"
"GO:0021708"	"Lugaro cell differentiation"
"GO:0021709"	"cerebellar basket cell differentiation"
"GO:0021710"	"cerebellar stellate cell differentiation"
"GO:0021711"	"cerebellar unipolar brush cell differentiation"
"GO:0021712"	"candelabrum cell differentiation"
"GO:0021730"	"trigeminal sensory nucleus development"
"GO:0021755"	"eurydendroid cell differentiation"
"GO:0021779"	"oligodendrocyte cell fate commitment"
"GO:0021859"	"pyramidal neuron differentiation"
"GO:0021872"	"forebrain generation of neurons"
"GO:0021879"	"forebrain neuron differentiation"
"GO:0021895"	"cerebral cortex neuron differentiation"
"GO:0021896"	"forebrain astrocyte differentiation"
"GO:0021903"	"rostrocaudal neural tube patterning"
"GO:0021904"	"dorsal/ventral neural tube patterning"
"GO:0021954"	"central nervous system neuron development"
"GO:0021965"	"spinal cord ventral commissure morphogenesis"
"GO:0022002"	"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway"
"GO:0022003"	"negative regulation of anterior neural cell fate commitment of the neural plate by fibroblast growth factor receptor signaling pathway"
"GO:0030182"	"neuron differentiation"
"GO:0030900"	"forebrain development"
"GO:0030901"	"midbrain development"
"GO:0030902"	"hindbrain development"
"GO:0030917"	"midbrain-hindbrain boundary development"
"GO:0033505"	"floor plate morphogenesis"
"GO:0035284"	"brain segmentation"
"GO:0042065"	"glial cell growth"
"GO:0045886"	"negative regulation of synaptic assembly at neuromuscular junction"
"GO:0045887"	"positive regulation of synaptic assembly at neuromuscular junction"
"GO:0048036"	"central complex development"
"GO:0048710"	"regulation of astrocyte differentiation"
"GO:0048711"	"positive regulation of astrocyte differentiation"
"GO:0048712"	"negative regulation of astrocyte differentiation"
"GO:0048713"	"regulation of oligodendrocyte differentiation"
"GO:0048714"	"positive regulation of oligodendrocyte differentiation"
"GO:0048715"	"negative regulation of oligodendrocyte differentiation"
"GO:0048854"	"brain morphogenesis"
"GO:0048891"	"lateral line ganglion neuron differentiation"
"GO:0048892"	"lateral line nerve development"
"GO:0048907"	"anterior lateral line ganglion development"
"GO:0048917"	"posterior lateral line ganglion development"
"GO:0048935"	"peripheral nervous system neuron development"
"GO:0050771"	"negative regulation of axonogenesis"
"GO:0050772"	"positive regulation of axonogenesis"
"GO:0050774"	"negative regulation of dendrite morphogenesis"
"GO:0050775"	"positive regulation of dendrite morphogenesis"
"GO:0060018"	"astrocyte fate commitment"
"GO:0060020"	"Bergmann glial cell differentiation"
"GO:0060385"	"axonogenesis involved in innervation"
"GO:0060857"	"establishment of glial blood-brain barrier"
"GO:0060959"	"cardiac neuron development"
"GO:0060960"	"cardiac neuron fate commitment"
"GO:0061452"	"retrotrapezoid nucleus neuron differentiation"
"GO:0061524"	"central canal development"
"GO:0061551"	"trigeminal ganglion development"
"GO:0061554"	"ganglion formation"
"GO:0061555"	"ganglion structural organization"
"GO:0061558"	"cranial ganglion maturation"
"GO:0061559"	"cranial ganglion morphogenesis"
"GO:0070444"	"oligodendrocyte progenitor proliferation"
"GO:0090210"	"regulation of establishment of blood-brain barrier"
"GO:0090211"	"positive regulation of establishment of blood-brain barrier"
"GO:0090212"	"negative regulation of establishment of blood-brain barrier"
"GO:0097104"	"postsynaptic membrane assembly"
"GO:0097105"	"presynaptic membrane assembly"
"GO:0097107"	"postsynaptic density assembly"
"GO:0098698"	"postsynaptic specialization assembly"
"GO:0150052"	"regulation of postsynapse assembly"
"GO:1903045"	"neural crest cell migration involved in sympathetic nervous system development"
"GO:1903374"	"subarachnoid space development"
"GO:1903375"	"facioacoustic ganglion development"
"GO:1904071"	"presynaptic active zone assembly"
"GO:1904835"	"dorsal root ganglion morphogenesis"
"GO:1904889"	"regulation of excitatory synapse assembly"
"GO:1904890"	"negative regulation of excitatory synapse assembly"
"GO:1904891"	"positive regulation of excitatory synapse assembly"
"GO:1904948"	"midbrain dopaminergic neuron differentiation"
"GO:1905606"	"regulation of presynapse assembly"
"GO:1905607"	"negative regulation of presynapse assembly"
"GO:1905608"	"positive regulation of presynapse assembly"
"GO:1905702"	"regulation of inhibitory synapse assembly"
"GO:1905703"	"negative regulation of inhibitory synapse assembly"
"GO:1905704"	"positive regulation of inhibitory synapse assembly"
"GO:2000168"	"negative regulation of planar cell polarity pathway involved in neural tube closure"
"GO:0001842"	"neural fold formation"
"GO:0001843"	"neural tube closure"
"GO:0003387"	"neuron differentiation involved in amphid sensory organ development"
"GO:0003398"	"glial cell differentiation involved in amphid sensory organ development"
"GO:0014010"	"Schwann cell proliferation"
"GO:0014017"	"neuroblast fate commitment"
"GO:0014019"	"neuroblast development"
"GO:0014023"	"neural rod formation"
"GO:0014024"	"neural rod cavitation"
"GO:0014027"	"secondary neural tube rod cavitation"
"GO:0021512"	"spinal cord anterior/posterior patterning"
"GO:0021513"	"spinal cord dorsal/ventral patterning"
"GO:0021518"	"spinal cord commissural neuron specification"
"GO:0021519"	"spinal cord association neuron specification"
"GO:0021520"	"spinal cord motor neuron cell fate specification"
"GO:0021523"	"somatic motor neuron differentiation"
"GO:0021524"	"visceral motor neuron differentiation"
"GO:0021525"	"lateral motor column neuron differentiation"
"GO:0021526"	"medial motor column neuron differentiation"
"GO:0021530"	"spinal cord oligodendrocyte cell fate specification"
"GO:0021531"	"spinal cord radial glial cell differentiation"
"GO:0021533"	"cell differentiation in hindbrain"
"GO:0021534"	"cell proliferation in hindbrain"
"GO:0021535"	"cell migration in hindbrain"
"GO:0021536"	"diencephalon development"
"GO:0021537"	"telencephalon development"
"GO:0021546"	"rhombomere development"
"GO:0021547"	"midbrain-hindbrain boundary initiation"
"GO:0021550"	"medulla oblongata development"
"GO:0021555"	"midbrain-hindbrain boundary morphogenesis"
"GO:0021575"	"hindbrain morphogenesis"
"GO:0021582"	"medulla oblongata maturation"
"GO:0021586"	"pons maturation"
"GO:0021590"	"cerebellum maturation"
"GO:0021592"	"fourth ventricle development"
"GO:0021598"	"abducens nerve morphogenesis"
"GO:0021601"	"abducens nerve maturation"
"GO:0021603"	"cranial nerve formation"
"GO:0021604"	"cranial nerve structural organization"
"GO:0021606"	"accessory nerve maturation"
"GO:0021607"	"accessory nerve morphogenesis"
"GO:0021610"	"facial nerve morphogenesis"
"GO:0021613"	"facial nerve maturation"
"GO:0021614"	"glossopharyngeal nerve maturation"
"GO:0021615"	"glossopharyngeal nerve morphogenesis"
"GO:0021618"	"hypoglossal nerve morphogenesis"
"GO:0021619"	"hypoglossal nerve maturation"
"GO:0021622"	"oculomotor nerve morphogenesis"
"GO:0021625"	"oculomotor nerve maturation"
"GO:0021627"	"olfactory nerve morphogenesis"
"GO:0021630"	"olfactory nerve maturation"
"GO:0021631"	"optic nerve morphogenesis"
"GO:0021632"	"optic nerve maturation"
"GO:0021635"	"trigeminal nerve maturation"
"GO:0021636"	"trigeminal nerve morphogenesis"
"GO:0021639"	"trochlear nerve morphogenesis"
"GO:0021640"	"trochlear nerve maturation"
"GO:0021643"	"vagus nerve maturation"
"GO:0021644"	"vagus nerve morphogenesis"
"GO:0021647"	"vestibulocochlear nerve maturation"
"GO:0021648"	"vestibulocochlear nerve morphogenesis"
"GO:0021670"	"lateral ventricle development"
"GO:0021678"	"third ventricle development"
"GO:0021732"	"midbrain-hindbrain boundary maturation"
"GO:0021739"	"mesencephalic trigeminal nucleus development"
"GO:0021740"	"principal sensory nucleus of trigeminal nerve development"
"GO:0021741"	"spinal trigeminal nucleus development"
"GO:0021761"	"limbic system development"
"GO:0021762"	"substantia nigra development"
"GO:0021773"	"striatal medium spiny neuron differentiation"
"GO:0021778"	"oligodendrocyte cell fate specification"
"GO:0021781"	"glial cell fate commitment"
"GO:0021782"	"glial cell development"
"GO:0021846"	"cell proliferation in forebrain"
"GO:0021860"	"pyramidal neuron development"
"GO:0021861"	"forebrain radial glial cell differentiation"
"GO:0021862"	"early neuron differentiation in forebrain"
"GO:0021863"	"forebrain neuroblast differentiation"
"GO:0021870"	"Cajal-Retzius cell differentiation"
"GO:0021871"	"forebrain regionalization"
"GO:0021873"	"forebrain neuroblast division"
"GO:0021877"	"forebrain neuron fate commitment"
"GO:0021878"	"forebrain astrocyte fate commitment"
"GO:0021884"	"forebrain neuron development"
"GO:0021885"	"forebrain cell migration"
"GO:0021889"	"olfactory bulb interneuron differentiation"
"GO:0021892"	"cerebral cortex GABAergic interneuron differentiation"
"GO:0021894"	"cerebral cortex GABAergic interneuron development"
"GO:0021897"	"forebrain astrocyte development"
"GO:0021905"	"forebrain-midbrain boundary formation"
"GO:0021906"	"hindbrain-spinal cord boundary formation"
"GO:0021921"	"regulation of cell proliferation in dorsal spinal cord"
"GO:0021955"	"central nervous system neuron axonogenesis"
"GO:0022006"	"zona limitans intrathalamica formation"
"GO:0022009"	"central nervous system vasculogenesis"
"GO:0022030"	"telencephalon glial cell migration"
"GO:0022037"	"metencephalon development"
"GO:0030517"	"negative regulation of axon extension"
"GO:0033278"	"cell proliferation in midbrain"
"GO:0035315"	"hair cell differentiation"
"GO:0036135"	"Schwann cell migration"
"GO:0042066"	"perineurial glial growth"
"GO:0042490"	"mechanoreceptor differentiation"
"GO:0043615"	"astrocyte cell migration"
"GO:0045664"	"regulation of neuron differentiation"
"GO:0045665"	"negative regulation of neuron differentiation"
"GO:0045666"	"positive regulation of neuron differentiation"
"GO:0045685"	"regulation of glial cell differentiation"
"GO:0045686"	"negative regulation of glial cell differentiation"
"GO:0045687"	"positive regulation of glial cell differentiation"
"GO:0045773"	"positive regulation of axon extension"
"GO:0046530"	"photoreceptor cell differentiation"
"GO:0048143"	"astrocyte activation"
"GO:0048663"	"neuron fate commitment"
"GO:0048666"	"neuron development"
"GO:0048671"	"negative regulation of collateral sprouting"
"GO:0048672"	"positive regulation of collateral sprouting"
"GO:0048853"	"forebrain morphogenesis"
"GO:0048893"	"afferent axon development in lateral line nerve"
"GO:0048894"	"efferent axon development in a lateral line nerve"
"GO:0048895"	"lateral line nerve glial cell differentiation"
"GO:0048896"	"lateral line nerve glial cell migration"
"GO:0048908"	"anterior lateral line ganglion neuron differentiation"
"GO:0048909"	"anterior lateral line nerve development"
"GO:0048918"	"posterior lateral line nerve development"
"GO:0048928"	"posterior lateral line ganglion neuron differentiation"
"GO:0048936"	"peripheral nervous system neuron axonogenesis"
"GO:0055057"	"neuroblast division"
"GO:0060019"	"radial glial cell differentiation"
"GO:0060251"	"regulation of glial cell proliferation"
"GO:0060252"	"positive regulation of glial cell proliferation"
"GO:0060253"	"negative regulation of glial cell proliferation"
"GO:0060579"	"ventral spinal cord interneuron fate commitment"
"GO:0060705"	"neuron differentiation involved in salivary gland development"
"GO:0060831"	"smoothened signaling pathway involved in dorsal/ventral neural tube patterning"
"GO:0060950"	"cardiac glial cell differentiation"
"GO:0061003"	"positive regulation of dendritic spine morphogenesis"
"GO:0061360"	"optic chiasma development"
"GO:0061378"	"corpora quadrigemina development"
"GO:0061518"	"microglial cell proliferation"
"GO:0061556"	"trigeminal ganglion morphogenesis"
"GO:0061557"	"trigeminal ganglion maturation"
"GO:0061560"	"cranial ganglion formation"
"GO:0061562"	"cranial ganglion structural organization"
"GO:0061888"	"regulation of astrocyte activation"
"GO:0061889"	"negative regulation of astrocyte activation"
"GO:0061890"	"positive regulation of astrocyte activation"
"GO:0070445"	"regulation of oligodendrocyte progenitor proliferation"
"GO:0070446"	"negative regulation of oligodendrocyte progenitor proliferation"
"GO:0070447"	"positive regulation of oligodendrocyte progenitor proliferation"
"GO:0071542"	"dopaminergic neuron differentiation"
"GO:0097115"	"neurexin clustering involved in presynaptic membrane assembly"
"GO:0097116"	"gephyrin clustering involved in postsynaptic density assembly"
"GO:0097118"	"neuroligin clustering involved in postsynaptic membrane assembly"
"GO:0097154"	"GABAergic neuron differentiation"
"GO:0097410"	"hippocampal interneuron differentiation"
"GO:0097432"	"hippocampal pyramidal neuron differentiation"
"GO:0098749"	"cerebellar neuron development"
"GO:0099150"	"regulation of postsynaptic specialization assembly"
"GO:0099151"	"regulation of postsynaptic density assembly"
"GO:1902692"	"regulation of neuroblast proliferation"
"GO:1902829"	"regulation of spinal cord association neuron differentiation"
"GO:1902830"	"negative regulation of spinal cord association neuron differentiation"
"GO:1902831"	"positive regulation of spinal cord association neuron differentiation"
"GO:1903975"	"regulation of glial cell migration"
"GO:1903976"	"negative regulation of glial cell migration"
"GO:1903977"	"positive regulation of glial cell migration"
"GO:1904081"	"positive regulation of transcription from RNA polymerase II promoter involved in neuron differentiation"
"GO:1904124"	"microglial cell migration"
"GO:1904693"	"midbrain morphogenesis"
"GO:1904836"	"facioacoustic ganglion morphogenesis"
"GO:1904866"	"ventral tegmental area development"
"GO:1904953"	"Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation"
"GO:1904956"	"regulation of midbrain dopaminergic neuron differentiation"
"GO:1904957"	"negative regulation of midbrain dopaminergic neuron differentiation"
"GO:1904958"	"positive regulation of midbrain dopaminergic neuron differentiation"
"GO:1905270"	"Meynert cell differentiation"
"GO:1905275"	"Rohon-Beard neuron differentiation"
"GO:1905518"	"regulation of presynaptic active zone assembly"
"GO:1905519"	"negative regulation of presynaptic active zone assembly"
"GO:1905520"	"positive regulation of presynaptic active zone assembly"
"GO:1905962"	"glutamatergic neuron differentiation"
"GO:2000977"	"regulation of forebrain neuron differentiation"
"GO:2000978"	"negative regulation of forebrain neuron differentiation"
"GO:2000979"	"positive regulation of forebrain neuron differentiation"
"GO:0002265"	"astrocyte activation involved in immune response"
"GO:0003388"	"neuron development involved in amphid sensory organ development"
"GO:0007400"	"neuroblast fate determination"
"GO:0007403"	"glial cell fate determination"
"GO:0008038"	"neuron recognition"
"GO:0010624"	"regulation of Schwann cell proliferation"
"GO:0010625"	"positive regulation of Schwann cell proliferation"
"GO:0010626"	"negative regulation of Schwann cell proliferation"
"GO:0014011"	"Schwann cell proliferation involved in axon regeneration"
"GO:0014018"	"neuroblast fate specification"
"GO:0014025"	"neural keel formation"
"GO:0014041"	"regulation of neuron maturation"
"GO:0021502"	"neural fold elevation formation"
"GO:0021503"	"neural fold bending"
"GO:0021521"	"ventral spinal cord interneuron specification"
"GO:0021538"	"epithalamus development"
"GO:0021539"	"subthalamus development"
"GO:0021543"	"pallium development"
"GO:0021544"	"subpallium development"
"GO:0021548"	"pons development"
"GO:0021549"	"cerebellum development"
"GO:0021552"	"midbrain-hindbrain boundary structural organization"
"GO:0021567"	"rhombomere 1 development"
"GO:0021568"	"rhombomere 2 development"
"GO:0021569"	"rhombomere 3 development"
"GO:0021570"	"rhombomere 4 development"
"GO:0021571"	"rhombomere 5 development"
"GO:0021572"	"rhombomere 6 development"
"GO:0021573"	"rhombomere 7 development"
"GO:0021574"	"rhombomere 8 development"
"GO:0021576"	"hindbrain formation"
"GO:0021577"	"hindbrain structural organization"
"GO:0021579"	"medulla oblongata morphogenesis"
"GO:0021583"	"pons morphogenesis"
"GO:0021587"	"cerebellum morphogenesis"
"GO:0021593"	"rhombomere morphogenesis"
"GO:0021599"	"abducens nerve formation"
"GO:0021600"	"abducens nerve structural organization"
"GO:0021608"	"accessory nerve formation"
"GO:0021609"	"accessory nerve structural organization"
"GO:0021611"	"facial nerve formation"
"GO:0021612"	"facial nerve structural organization"
"GO:0021616"	"glossopharyngeal nerve formation"
"GO:0021617"	"glossopharyngeal nerve structural organization"
"GO:0021620"	"hypoglossal nerve formation"
"GO:0021621"	"hypoglossal nerve structural organization"
"GO:0021623"	"oculomotor nerve formation"
"GO:0021624"	"oculomotor nerve structural organization"
"GO:0021628"	"olfactory nerve formation"
"GO:0021629"	"olfactory nerve structural organization"
"GO:0021633"	"optic nerve structural organization"
"GO:0021634"	"optic nerve formation"
"GO:0021637"	"trigeminal nerve structural organization"
"GO:0021638"	"trigeminal nerve formation"
"GO:0021641"	"trochlear nerve structural organization"
"GO:0021642"	"trochlear nerve formation"
"GO:0021645"	"vagus nerve structural organization"
"GO:0021646"	"vagus nerve formation"
"GO:0021649"	"vestibulocochlear nerve structural organization"
"GO:0021650"	"vestibulocochlear nerve formation"
"GO:0021699"	"cerebellar cortex maturation"
"GO:0021706"	"locus ceruleus maturation"
"GO:0021713"	"inferior olivary nucleus development"
"GO:0021717"	"inferior olivary nucleus maturation"
"GO:0021722"	"superior olivary nucleus maturation"
"GO:0021723"	"medullary reticular formation development"
"GO:0021743"	"hypoglossal nucleus development"
"GO:0021744"	"dorsal motor nucleus of vagus nerve development"
"GO:0021745"	"nucleus ambiguus development"
"GO:0021746"	"solitary nucleus development"
"GO:0021750"	"vestibular nucleus development"
"GO:0021759"	"globus pallidus development"
"GO:0021764"	"amygdala development"
"GO:0021765"	"cingulate gyrus development"
"GO:0021766"	"hippocampus development"
"GO:0021767"	"mammillary body development"
"GO:0021768"	"nucleus accumbens development"
"GO:0021769"	"orbitofrontal cortex development"
"GO:0021770"	"parahippocampal gyrus development"
"GO:0021776"	"smoothened signaling pathway involved in spinal cord motor neuron cell fate specification"
"GO:0021780"	"glial cell fate specification"
"GO:0021794"	"thalamus development"
"GO:0021797"	"forebrain anterior/posterior pattern specification"
"GO:0021798"	"forebrain dorsal/ventral pattern formation"
"GO:0021801"	"cerebral cortex radial glia guided migration"
"GO:0021822"	"negative regulation of cell motility involved in cerebral cortex radial glia guided migration"
"GO:0021829"	"oligodendrocyte cell migration from the subpallium to the cortex"
"GO:0021847"	"ventricular zone neuroblast division"
"GO:0021848"	"neuroblast division in subpallium"
"GO:0021849"	"neuroblast division in subventricular zone"
"GO:0021854"	"hypothalamus development"
"GO:0021858"	"GABAergic neuron differentiation in basal ganglia"
"GO:0021869"	"forebrain ventricular zone progenitor cell division"
"GO:0021874"	"Wnt signaling pathway involved in forebrain neuroblast division"
"GO:0021875"	"fibroblast growth factor receptor signaling pathway involved in forebrain neuroblast division"
"GO:0021876"	"Notch signaling pathway involved in forebrain neuroblast division"
"GO:0021888"	"hypothalamus gonadotrophin-releasing hormone neuron development"
"GO:0021890"	"olfactory bulb interneuron fate commitment"
"GO:0021891"	"olfactory bulb interneuron development"
"GO:0021893"	"cerebral cortex GABAergic interneuron fate commitment"
"GO:0021898"	"commitment of multipotent stem cells to neuronal lineage in forebrain"
"GO:0021900"	"ventricular zone cell fate commitment"
"GO:0021901"	"early neuron fate commitment in forebrain"
"GO:0021902"	"commitment of neuronal cell to specific neuron type in forebrain"
"GO:0021907"	"fibroblast growth factor receptor signaling pathway involved in spinal cord anterior/posterior pattern formation"
"GO:0021908"	"retinoic acid receptor signaling pathway involved in spinal cord anterior/posterior pattern formation"
"GO:0021910"	"smoothened signaling pathway involved in ventral spinal cord patterning"
"GO:0021911"	"retinoic acid metabolic process in spinal cord anterior-posterior patterning"
"GO:0021914"	"negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning"
"GO:0021917"	"somatic motor neuron fate commitment"
"GO:0021919"	"BMP signaling pathway involved in spinal cord dorsal/ventral patterning"
"GO:0021922"	"Wnt signaling pathway involved in regulation of cell proliferation in dorsal spinal cord"
"GO:0021923"	"cell proliferation in hindbrain ventricular zone"
"GO:0021924"	"cell proliferation in external granule layer"
"GO:0021932"	"hindbrain radial glia guided cell migration"
"GO:0021934"	"hindbrain tangential cell migration"
"GO:0021946"	"deep nuclear neuron cell migration"
"GO:0021952"	"central nervous system projection neuron axonogenesis"
"GO:0021956"	"central nervous system interneuron axonogenesis"
"GO:0021960"	"anterior commissure morphogenesis"
"GO:0021978"	"telencephalon regionalization"
"GO:0021982"	"pineal gland development"
"GO:0021983"	"pituitary gland development"
"GO:0021988"	"olfactory lobe development"
"GO:0021993"	"initiation of neural tube closure"
"GO:0021994"	"progression of neural tube closure"
"GO:0021995"	"neuropore closure"
"GO:0022004"	"midbrain-hindbrain boundary maturation during brain development"
"GO:0022005"	"midbrain-hindbrain boundary maturation during neural plate development"
"GO:0022012"	"subpallium cell proliferation in forebrain"
"GO:0022013"	"pallium cell proliferation in forebrain"
"GO:0022017"	"neuroblast division in pallium"
"GO:0022023"	"radial glial cell fate commitment in forebrain"
"GO:0022027"	"interkinetic nuclear migration"
"GO:0022029"	"telencephalon cell migration"
"GO:0022031"	"telencephalon astrocyte cell migration"
"GO:0022032"	"telencephalon oligodendrocyte cell migration"
"GO:0022033"	"telencephalon microglial cell migration"
"GO:0022034"	"rhombomere cell proliferation"
"GO:0022035"	"rhombomere cell migration"
"GO:0022036"	"rhombomere cell differentiation"
"GO:0022038"	"corpus callosum development"
"GO:0031175"	"neuron projection development"
"GO:0035316"	"non-sensory hair organization"
"GO:0035675"	"neuromast hair cell development"
"GO:0035700"	"astrocyte chemotaxis"
"GO:0035765"	"motor neuron precursor migration involved in dorsal motor nucleus of vagus nerve formation"
"GO:0042461"	"photoreceptor cell development"
"GO:0042491"	"inner ear auditory receptor cell differentiation"
"GO:0042551"	"neuron maturation"
"GO:0042705"	"ocellus photoreceptor cell differentiation"
"GO:0045631"	"regulation of mechanoreceptor differentiation"
"GO:0045632"	"negative regulation of mechanoreceptor differentiation"
"GO:0045633"	"positive regulation of mechanoreceptor differentiation"
"GO:0046532"	"regulation of photoreceptor cell differentiation"
"GO:0046533"	"negative regulation of photoreceptor cell differentiation"
"GO:0046534"	"positive regulation of photoreceptor cell differentiation"
"GO:0046552"	"photoreceptor cell fate commitment"
"GO:0048664"	"neuron fate determination"
"GO:0048665"	"neuron fate specification"
"GO:0048667"	"cell morphogenesis involved in neuron differentiation"
"GO:0048684"	"positive regulation of collateral sprouting of intact axon in response to injury"
"GO:0048685"	"negative regulation of collateral sprouting of intact axon in response to injury"
"GO:0048691"	"positive regulation of axon extension involved in regeneration"
"GO:0048692"	"negative regulation of axon extension involved in regeneration"
"GO:0048694"	"positive regulation of collateral sprouting of injured axon"
"GO:0048695"	"negative regulation of collateral sprouting of injured axon"
"GO:0048697"	"positive regulation of collateral sprouting in absence of injury"
"GO:0048698"	"negative regulation of collateral sprouting in absence of injury"
"GO:0048842"	"positive regulation of axon extension involved in axon guidance"
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"
"GO:0048852"	"diencephalon morphogenesis"
"GO:0048886"	"neuromast hair cell differentiation"
"GO:0048910"	"afferent axon development in anterior lateral line nerve"
"GO:0048911"	"efferent axon development in anterior lateral line nerve"
"GO:0048912"	"glial cell migration in anterior lateral line nerve"
"GO:0048913"	"anterior lateral line nerve glial cell differentiation"
"GO:0048929"	"efferent axon development in posterior lateral line nerve"
"GO:0048930"	"glial cell migration in posterior lateral line nerve"
"GO:0048931"	"posterior lateral line nerve glial cell differentiation"
"GO:0048933"	"afferent axon development in posterior lateral line nerve"
"GO:0048937"	"lateral line nerve glial cell development"
"GO:0055058"	"symmetric neuroblast division"
"GO:0055059"	"asymmetric neuroblast division"
"GO:0055060"	"asymmetric neuroblast division resulting in ganglion mother cell formation"
"GO:0060113"	"inner ear receptor cell differentiation"
"GO:0060114"	"vestibular receptor cell differentiation"
"GO:0060119"	"inner ear receptor cell development"
"GO:0060120"	"inner ear receptor cell fate commitment"
"GO:0060163"	"subpallium neuron fate commitment"
"GO:0060164"	"regulation of timing of neuron differentiation"
"GO:0060580"	"ventral spinal cord interneuron fate determination"
"GO:0060608"	"cell-cell adhesion involved in neural tube closure"
"GO:0060895"	"retinoic acid receptor signaling pathway involved in spinal cord dorsal/ventral patterning"
"GO:0060951"	"neural crest-derived cardiac glial cell differentiation"
"GO:0060952"	"cardiac glial cell development"
"GO:0060953"	"cardiac glial cell fate commitment"
"GO:0061379"	"inferior colliculus development"
"GO:0061380"	"superior colliculus development"
"GO:0061381"	"cell migration in diencephalon"
"GO:0061449"	"olfactory bulb tufted cell development"
"GO:0061451"	"retrotrapezoid nucleus development"
"GO:0061561"	"trigeminal ganglion formation"
"GO:0061563"	"trigeminal ganglion structural organization"
"GO:0061713"	"anterior neural tube closure"
"GO:0070656"	"mechanoreceptor differentiation involved in mechanosensory epithelium regeneration"
"GO:0090177"	"establishment of planar polarity involved in neural tube closure"
